SERIALNO,PWGTP,age,gender,marriage_status,income
1382272,23,59,Female,Married,14000.0
1382272,34,57,Male,Married,68000.0
1382411,17,10,Male,Never married or under 15 years old,
1382581,114,57,Female,Married,24000.0
1382581,96,57,Male,Married,35000.0
1384170,20,52,Female,Married,36000.0
1384170,22,59,Male,Married,0.0
1384268,55,19,Male,Never married or under 15 years old,6000.0
1384661,23,62,Female,Divorced,15000.0
1384661,24,50,Male,Divorced,670.0
1384812,54,39,Female,Divorced,0.0
1385598,102,62,Female,Married,80000.0
1385598,87,67,Male,Married,49000.0
1387575,66,68,Female,Married,0.0
1387575,87,70,Male,Married,0.0
1387678,39,19,Male,Never married or under 15 years old,0.0
1387804,73,76,Male,Married,0.0
1387804,89,67,Female,Married,0.0
1388079,94,18,Female,Never married or under 15 years old,6000.0
1388622,15,52,Female,Married,20000.0
1388622,18,46,Male,Married,23000.0
1388622,17,16,Male,Never married or under 15 years old,1500.0
1388644,132,38,Male,Divorced,50000.0
1388644,217,15,Female,Never married or under 15 years old,0.0
1388644,115,11,Male,Never married or under 15 years old,
1388644,80,0,Female,Never married or under 15 years old,
1388644,113,8,Male,Never married or under 15 years old,
1388644,99,37,Female,Divorced,24000.0
1390174,275,41,Male,Married,40000.0
1390174,265,37,Female,Married,20000.0
1390174,764,12,Female,Never married or under 15 years old,
1390174,765,9,Female,Never married or under 15 years old,
1390174,764,6,Female,Never married or under 15 years old,
1390596,51,47,Male,Married,80000.0
1390596,101,42,Female,Married,0.0
1390596,99,16,Male,Never married or under 15 years old,2200.0
1390596,110,13,Male,Never married or under 15 years old,
1390596,158,4,Male,Never married or under 15 years old,
1390756,17,56,Female,Married,52000.0
1390756,18,56,Male,Married,52000.0
1390756,18,34,Male,Never married or under 15 years old,52000.0
1390853,6,16,Male,Never married or under 15 years old,0.0
1391477,11,22,Male,Married,40000.0
1391477,9,19,Female,Married,0.0
1391477,5,0,Female,Never married or under 15 years old,
1391933,70,18,Male,Never married or under 15 years old,6000.0
1394819,27,59,Male,Separated,0.0
1394983,101,80,Male,Never married or under 15 years old,49000.0
1396041,43,77,Male,Widowed,12000.0
1396115,36,43,Female,Married,43000.0
1396115,35,42,Female,Married,43000.0
1396691,101,52,Female,Married,50000.0
1396691,105,54,Male,Married,60000.0
1396773,115,62,Male,Divorced,120000.0
1396773,121,59,Female,Widowed,7000.0
1397045,60,83,Female,Married,0.0
1397045,99,82,Male,Married,0.0
1397128,42,73,Female,Widowed,0.0
1397439,104,52,Male,Divorced,80000.0
1398479,22,59,Male,Married,0.0
1398479,13,48,Female,Married,0.0
1398577,249,35,Male,Married,42000.0
1398577,106,29,Female,Married,10000.0
1398577,113,1,Female,Never married or under 15 years old,
1398770,107,77,Male,Divorced,0.0
1400536,311,30,Male,Married,10000.0
1400536,366,31,Female,Married,45000.0
1400536,209,3,Female,Never married or under 15 years old,
1400946,220,29,Male,Married,78000.0
1400946,141,29,Female,Married,36000.0
1400946,219,0,Male,Never married or under 15 years old,
1401560,131,53,Male,Divorced,80000.0
1402043,371,20,Male,Never married or under 15 years old,2000.0
1402843,57,70,Female,Married,0.0
1402843,57,68,Female,Married,0.0
1403263,57,65,Female,Divorced,50000.0
1404143,45,41,Female,Married,2000.0
1404143,44,45,Male,Married,0.0
1404143,49,14,Male,Never married or under 15 years old,
1404143,50,12,Male,Never married or under 15 years old,
1404143,54,8,Female,Never married or under 15 years old,
1404436,32,70,Female,Widowed,0.0
1404583,104,71,Male,Divorced,0.0
1405320,28,53,Female,Married,425000.0
1405320,28,49,Male,Married,60000.0
1405320,28,15,Female,Never married or under 15 years old,0.0
1405320,28,12,Female,Never married or under 15 years old,
1405320,27,15,Male,Never married or under 15 years old,0.0
1405470,23,68,Male,Married,30000.0
1405607,68,30,Female,Married,0.0
1405607,93,30,Male,Married,28000.0
1405607,68,7,Female,Never married or under 15 years old,
1405607,53,4,Male,Never married or under 15 years old,
1405607,53,2,Male,Never married or under 15 years old,
1405814,62,18,Female,Never married or under 15 years old,5300.0
1405908,150,62,Male,Married,0.0
1405908,117,60,Female,Married,26000.0
1405908,225,12,Male,Never married or under 15 years old,
1406127,25,60,Male,Married,20300.0
1406127,14,44,Female,Married,0.0
1406127,22,19,Male,Never married or under 15 years old,18000.0
1406127,22,15,Female,Never married or under 15 years old,0.0
1406127,22,11,Male,Never married or under 15 years old,
1406127,24,10,Female,Never married or under 15 years old,
1406127,61,21,Male,Never married or under 15 years old,4500.0
1406616,41,38,Female,Divorced,33800.0
1406616,27,15,Male,Never married or under 15 years old,0.0
1406616,23,14,Male,Never married or under 15 years old,
1406616,23,13,Male,Never married or under 15 years old,
1406616,22,11,Male,Never married or under 15 years old,
1407748,16,76,Female,Married,0.0
1407748,26,75,Male,Married,0.0
1407822,40,59,Female,Divorced,38500.0
1408797,60,79,Female,Widowed,0.0
1408797,116,45,Female,Divorced,53000.0
1408797,131,17,Female,Never married or under 15 years old,0.0
1409043,350,39,Female,Married,45000.0
1409043,345,44,Male,Married,43000.0
1409043,462,18,Male,Never married or under 15 years old,0.0
1409043,368,17,Female,Never married or under 15 years old,6000.0
1409122,35,62,Male,Married,17700.0
1409122,43,62,Female,Married,34000.0
1409616,85,37,Male,Divorced,9400.0
1409939,60,56,Female,Widowed,0.0
1410423,74,62,Male,Married,70000.0
1410423,79,63,Female,Married,32000.0
1410946,72,65,Male,Married,33000.0
1410946,83,63,Female,Married,0.0
1410946,134,26,Female,Never married or under 15 years old,25000.0
1410946,114,3,Female,Never married or under 15 years old,
1411062,138,82,Female,Widowed,0.0
1411273,167,39,Male,Married,52000.0
1411273,132,33,Female,Married,46000.0
1411273,159,9,Female,Never married or under 15 years old,
1411273,159,6,Female,Never married or under 15 years old,
1411585,96,38,Female,Married,33000.0
1411585,134,43,Male,Married,100000.0
1411585,119,18,Male,Never married or under 15 years old,6500.0
1411585,119,13,Male,Never married or under 15 years old,
1411585,119,12,Male,Never married or under 15 years old,
1411585,119,8,Male,Never married or under 15 years old,
1411585,81,7,Female,Never married or under 15 years old,
1414137,125,57,Female,Married,0.0
1414137,113,60,Male,Married,425000.0
1415138,10,93,Female,Widowed,0.0
1415631,41,30,Female,Married,0.0
1415631,22,31,Male,Married,48000.0
1415631,20,4,Male,Never married or under 15 years old,
1415631,21,3,Male,Never married or under 15 years old,
1415631,21,0,Male,Never married or under 15 years old,
1415755,18,79,Male,Married,0.0
1415755,21,77,Female,Married,0.0
1416997,236,55,Female,Divorced,36000.0
1417290,41,28,Male,Married,100000.0
1417290,34,27,Female,Married,10000.0
1417290,33,5,Male,Never married or under 15 years old,
1417290,49,2,Male,Never married or under 15 years old,
1417454,143,50,Female,Never married or under 15 years old,0.0
1417712,90,64,Female,Married,0.0
1417712,60,66,Male,Married,0.0
1418593,9,75,Female,Married,0.0
1418593,11,81,Male,Married,0.0
1419141,39,56,Male,Married,50000.0
1419141,50,54,Female,Married,18000.0
1419216,114,24,Female,Never married or under 15 years old,0.0
1419279,35,70,Female,Married,0.0
1419383,56,60,Male,Married,88000.0
1419383,101,61,Female,Married,65000.0
1419563,94,68,Male,Married,0.0
1419563,221,50,Female,Married,13000.0
1419755,83,64,Male,Married,104000.0
1419755,80,61,Female,Married,44000.0
1419883,96,32,Female,Married,2500.0
1419883,111,36,Male,Married,41600.0
1419883,101,3,Female,Never married or under 15 years old,
1419883,103,1,Female,Never married or under 15 years old,
1420487,57,45,Female,Divorced,52000.0
1420487,109,19,Female,Never married or under 15 years old,16600.0
1420487,65,31,Male,Divorced,30700.0
1420487,192,10,Female,Never married or under 15 years old,
1420487,192,6,Male,Never married or under 15 years old,
1420506,61,59,Female,Married,0.0
1420566,147,26,Female,Never married or under 15 years old,1000.0
1420566,226,27,Male,Never married or under 15 years old,30000.0
1420788,78,38,Female,Married,42000.0
1420788,116,40,Male,Married,75000.0
1420788,103,17,Female,Never married or under 15 years old,1400.0
1420788,44,16,Male,Never married or under 15 years old,1400.0
1422915,69,64,Male,Divorced,0.0
1423032,37,23,Male,Never married or under 15 years old,0.0
1423843,19,52,Female,Never married or under 15 years old,0.0
1424376,125,60,Male,Married,0.0
1424376,282,50,Female,Married,0.0
1424376,576,30,Female,Never married or under 15 years old,30000.0
1424441,31,75,Male,Widowed,0.0
1425316,92,31,Male,Married,9000.0
1425316,92,30,Female,Married,5500.0
1425316,175,6,Female,Never married or under 15 years old,
1425456,79,77,Female,Divorced,0.0
1426254,55,57,Male,Married,65000.0
1426254,53,56,Female,Married,0.0
1427319,171,70,Male,Married,9500.0
1427319,225,66,Female,Married,50000.0
1428393,9,67,Female,Married,26000.0
1428393,10,71,Male,Married,0.0
1428525,69,63,Female,Divorced,0.0
1428575,41,75,Female,Divorced,0.0
1429059,135,79,Female,Widowed,0.0
1429059,100,60,Male,Never married or under 15 years old,4800.0
1429059,146,46,Male,Divorced,1000.0
1429166,23,30,Female,Married,21000.0
1429166,22,31,Male,Married,76000.0
1429166,29,1,Male,Never married or under 15 years old,
1429694,10,83,Female,Widowed,0.0
1429743,155,66,Female,Married,0.0
1429743,156,67,Male,Married,0.0
1430687,222,26,Male,Never married or under 15 years old,125000.0
1431240,87,70,Female,Married,0.0
1431240,82,72,Male,Married,0.0
1431314,51,93,Female,Widowed,0.0
1431485,111,86,Male,Never married or under 15 years old,0.0
1432333,56,19,Female,Never married or under 15 years old,100000.0
1433093,66,59,Female,Divorced,27300.0
1433623,30,71,Male,Never married or under 15 years old,0.0
1435156,96,59,Female,Divorced,0.0
1435156,87,68,Male,Separated,0.0
1438126,35,45,Male,Married,0.0
1438126,34,45,Female,Married,8800.0
1438126,13,23,Male,Never married or under 15 years old,11500.0
1438126,21,15,Male,Never married or under 15 years old,0.0
1438126,32,8,Female,Never married or under 15 years old,
1438305,88,56,Male,Married,68000.0
1438305,40,62,Female,Married,0.0
1438463,79,35,Female,Married,48000.0
1438463,72,36,Male,Married,85000.0
1438463,37,1,Female,Never married or under 15 years old,
1439025,60,73,Female,Widowed,0.0
1440242,37,93,Male,Married,0.0
1440242,22,93,Female,Married,0.0
1440305,33,68,Female,Married,7200.0
1440940,43,61,Male,Married,24000.0
1440940,79,61,Female,Married,54000.0
1441569,188,60,Male,Divorced,50000.0
1442381,33,88,Female,Widowed,0.0
1444497,82,62,Male,Married,0.0
1444497,42,64,Female,Married,0.0
1445116,221,74,Female,Married,0.0
1445116,219,76,Male,Married,0.0
1448382,83,70,Male,Divorced,0.0
1449142,16,62,Male,Married,0.0
1449142,17,54,Female,Married,66000.0
1449439,68,30,Male,Married,42000.0
1449439,74,26,Female,Married,53000.0
1450378,63,28,Female,Never married or under 15 years old,14400.0
1450378,102,2,Female,Never married or under 15 years old,
1450701,28,73,Female,Married,5400.0
1450701,36,71,Male,Married,3500.0
1450701,53,23,Male,Never married or under 15 years old,27600.0
1450701,46,21,Female,Never married or under 15 years old,2500.0
1451470,64,20,Male,Never married or under 15 years old,24000.0
1451642,56,93,Female,Widowed,0.0
1452233,27,18,Female,Never married or under 15 years old,1800.0
1453106,71,69,Female,Married,0.0
1453106,56,72,Male,Married,0.0
1454529,62,71,Female,Married,0.0
1454529,50,72,Male,Married,12200.0
1458280,66,31,Female,Married,14000.0
1458280,67,31,Male,Married,44000.0
1458280,64,8,Male,Never married or under 15 years old,
1458280,70,6,Female,Never married or under 15 years old,
1458280,57,2,Female,Never married or under 15 years old,
1459442,204,57,Male,Married,40000.0
1459442,280,61,Male,Divorced,0.0
1460220,59,52,Female,Married,35000.0
1460220,50,52,Male,Married,61000.0
1461200,57,60,Male,Married,70000.0
1461200,56,65,Female,Married,6000.0
1462500,78,51,Female,Married,0.0
1462500,64,60,Male,Married,45000.0
1462500,38,16,Male,Never married or under 15 years old,0.0
1462500,76,14,Male,Never married or under 15 years old,
1463228,146,93,Female,Divorced,0.0
1463808,117,58,Male,Never married or under 15 years old,31000.0
1464851,99,56,Female,Divorced,30000.0
1464851,115,13,Male,Never married or under 15 years old,
1464851,102,10,Female,Never married or under 15 years old,
1466251,71,39,Female,Married,0.0
1466251,108,40,Male,Married,72000.0
1466251,81,14,Male,Never married or under 15 years old,
1466251,79,12,Male,Never married or under 15 years old,
1467224,47,46,Female,Never married or under 15 years old,28000.0
1467261,151,26,Male,Never married or under 15 years old,36000.0
1467261,131,23,Female,Never married or under 15 years old,19000.0
1467744,227,60,Male,Married,110000.0
1467744,151,47,Female,Married,12000.0
1467744,289,17,Male,Never married or under 15 years old,2000.0
1467744,265,14,Female,Never married or under 15 years old,
1468046,19,46,Male,Married,1800.0
1468495,14,75,Female,Divorced,0.0
1468853,56,58,Female,Married,16000.0
1468853,31,60,Male,Married,50000.0
1468853,82,59,Female,Never married or under 15 years old,25000.0
1470713,105,56,Female,Married,100000.0
1470713,59,55,Male,Married,55000.0
1470877,64,24,Male,Married,93000.0
1470877,58,23,Female,Married,28000.0
1471087,23,68,Female,Married,0.0
1471087,23,72,Male,Married,58000.0
1472316,49,71,Female,Married,0.0
1472316,48,75,Male,Married,0.0
1472530,93,88,Male,Widowed,0.0
1472751,50,50,Male,Never married or under 15 years old,0.0
1473052,319,28,Female,Married,19200.0
1473052,269,26,Male,Married,27000.0
1473052,330,3,Female,Never married or under 15 years old,
1473052,423,0,Male,Never married or under 15 years old,
1473066,69,34,Male,Married,0.0
1473066,52,33,Female,Married,0.0
1473066,51,10,Male,Never married or under 15 years old,
1473066,51,8,Male,Never married or under 15 years old,
1473066,49,5,Male,Never married or under 15 years old,
1473066,40,2,Male,Never married or under 15 years old,
1473464,54,42,Male,Never married or under 15 years old,12000.0
1475426,348,62,Female,Married,0.0
1475426,331,63,Male,Married,0.0
1476308,63,70,Female,Widowed,102000.0
1476764,11,40,Male,Married,6000.0
1476764,14,42,Female,Married,0.0
1476764,10,12,Male,Never married or under 15 years old,
1476764,9,9,Female,Never married or under 15 years old,
1476764,10,8,Female,Never married or under 15 years old,
1476764,8,4,Female,Never married or under 15 years old,
1476764,8,0,Male,Never married or under 15 years old,
1476863,294,67,Female,Married,5000.0
1476863,202,67,Male,Married,8000.0
1477602,75,57,Male,Divorced,45000.0
1478266,23,44,Female,Married,12000.0
1478266,23,45,Male,Married,75000.0
1478266,58,13,Female,Never married or under 15 years old,
1478266,58,10,Female,Never married or under 15 years old,
1478266,73,37,Female,Married,55000.0
1478266,36,26,Female,Never married or under 15 years old,8000.0
1478266,31,25,Male,Never married or under 15 years old,50000.0
1478266,19,21,Female,Never married or under 15 years old,17000.0
1478266,24,21,Male,Never married or under 15 years old,7600.0
1478582,76,87,Male,Widowed,0.0
1478697,357,53,Male,Divorced,0.0
1479341,231,93,Male,Married,0.0
1479497,12,72,Male,Married,11900.0
1479497,17,72,Female,Married,0.0
1479741,183,52,Female,Married,18000.0
1479741,74,69,Male,Married,45000.0
1479837,18,27,Male,Married,80000.0
1479837,29,25,Female,Married,82000.0
1479837,18,4,Female,Never married or under 15 years old,
1480025,51,75,Male,Married,20000.0
1480025,37,73,Female,Married,0.0
1480281,103,45,Female,Widowed,89000.0
1480676,208,59,Male,Divorced,24000.0
1482663,45,58,Female,Married,30000.0
1483113,31,64,Male,Married,0.0
